step_size,residual_node_ratio
1540,0.2916
1545,0.2916
1550,0.2916
1555,0.2916
1560,0.2916
1565,0.2916
1570,0.2916
1575,0.2916
1580,0.2916
1585,0.2916
1590,0.2916
1595,0.2916
1600,0.2916
1605,0.2916
1610,0.2916
1615,0.2916
1620,0.2916
1625,0.2916
1630,0.2916
1635,0.2916
1640,0.2916
1645,0.2916
1650,0.2916
1655,0.2916
1660,0.2916
1665,0.2916
1670,0.2916
1675,0.2916
1680,0.2916
1685,0.2916
1690,0.2916
1695,0.2916
1700,0.2916
1705,0.2916
1710,0.2916
1715,0.2916
1720,0.2916
1725,0.2916
1730,0.2916
1735,0.2916
1740,0.2916
1745,0.2916
1750,0.2916
1755,0.2916
1760,0.2916
1765,0.2916
1770,0.2916
1775,0.2916
1780,0.2916
1785,0.2916
1790,0.2916
1795,0.2916
1800,0.2916
1805,0.2916
1810,0.2916
1815,0.2916
1820,0.2916
1825,0.2916
1830,0.2916
1835,0.2916
1840,0.2916
1845,0.2916
1850,0.2916
1855,0.2916
1860,0.2916
1865,0.2916
1870,0.2916
1875,0.2916
1880,0.2916
1885,0.2916
1890,0.2916
1895,0.2916
1900,0.2916
1905,0.2916
1910,0.2916
1915,0.2916
1920,0.2916
1925,0.2916
1930,0.2916
1935,0.2916
1940,0.2916
1945,0.2916
1950,0.2916
1955,0.2916
1960,0.2916
1965,0.2916
1970,0.2916
1975,0.2916
1980,0.2916
1985,0.2916
1990,0.2916
1995,0.2916
2000,0.2916
2005,0.2916
2010,0.2916
2015,0.2916
2020,0.2916
2025,0.2916
2030,0.2916
2035,0.2916
2040,0.2916
2045,0.2916
2050,0.2916
2055,0.2916
2060,0.2916
2065,0.2916
2070,0.2916
2075,0.2916
2080,0.2916
2085,0.2916
2090,0.2916
2095,0.2916
2100,0.2916
2105,0.2916
2110,0.2916
2115,0.2916
2120,0.2916
2125,0.2916
2130,0.2916
2135,0.2916
2140,0.2916
2145,0.2916
2150,0.2916
2155,0.2916
2160,0.2916
2165,0.2916
2170,0.2916
2175,0.2916
2180,0.2916
2185,0.2916
2190,0.2916
2195,0.2916
2200,0.2916
2205,0.2916
2210,0.2916
2215,0.2916
2220,0.2916
2225,0.2916
2230,0.2916
2235,0.2916
2240,0.2916
2245,0.2916
2250,0.2916
2255,0.2916
2260,0.2916
2265,0.2916
2270,0.2916
2275,0.2916
2280,0.2916
2285,0.2916
2290,0.2916
2295,0.2916
2300,0.2916
2305,0.2916
2310,0.2916
2315,0.2916
2320,0.2916
2325,0.2916
2330,0.2916
2335,0.2916
2340,0.2916
2345,0.2916
2350,0.2916
2355,0.2916
2360,0.2916
2365,0.2916
2370,0.2916
2375,0.2916
2380,0.2916
2385,0.2916
2390,0.2916
2395,0.2916
2400,0.2916
2405,0.2916
2410,0.2916
2415,0.2916
2420,0.2916
2425,0.2916
2430,0.2916
2435,0.2916
2440,0.2916
2445,0.2916
2450,0.2916
2455,0.2916
2460,0.2916
2465,0.2916
2470,0.2916
2475,0.2916
2480,0.2916
2485,0.2916
2490,0.2916
2495,0.2916
2500,0.2916
2505,0.2916
2510,0.2916
2515,0.2916
2520,0.2916
2525,0.2916
2530,0.2916
2535,0.2916
2540,0.2916
2545,0.2916
2550,0.2916
2555,0.2916
2560,0.2916
2565,0.2916
2570,0.2916
2575,0.2916
2580,0.2916
2585,0.2916
2590,0.2916
2595,0.2916
2600,0.2916
2605,0.2916
2610,0.2916
2615,0.2916
2620,0.2916
2625,0.2916
2630,0.2916
2635,0.2916
2640,0.2916
2645,0.2916
2650,0.2916
2655,0.2916
2660,0.2916
2665,0.2916
2670,0.2916
2675,0.2916
2680,0.2916
2685,0.2916
2690,0.2916
2695,0.2916
2700,0.2916
2705,0.2916
2710,0.2916
2715,0.2916
2720,0.2916
2725,0.2916
2730,0.2916
2735,0.2916
2740,0.2916
2745,0.2916
2750,0.2916
2755,0.2916
2760,0.2916
2765,0.2916
2770,0.2916
2775,0.2916
2780,0.2916
2785,0.2916
2790,0.2916
2795,0.2916
2800,0.2916
2805,0.2916
2810,0.2916
2815,0.2916
2820,0.2916
2825,0.2916
2830,0.2916
2835,0.2916
2840,0.2916
2845,0.2916
2850,0.2916
2855,0.2916
2860,0.2916
2865,0.2916
2870,0.2916
2875,0.2916
2880,0.2916
2885,0.2916
2890,0.2916
2895,0.2916
2900,0.2916
2905,0.2916
2910,0.2916
2915,0.2916
2920,0.2916
2925,0.2916
2930,0.2916
2935,0.2916
2940,0.2916
2945,0.2916
2950,0.2916
2955,0.2916
2960,0.2916
2965,0.2916
2970,0.2916
2975,0.2916
2980,0.2916
2985,0.2916
2990,0.2916
2995,0.2916
3000,0.2916
3005,0.2916
3010,0.2916
3015,0.2916
3020,0.2916
3025,0.2916
3030,0.2916
3035,0.2916
3040,0.2916
3045,0.2916
3050,0.2916
3055,0.2916
3060,0.2916
3065,0.2916
3070,0.2916
3075,0.2916
3080,0.2916
3085,0.2916
3090,0.2916
3095,0.2916
3100,0.2916
3105,0.2916
3110,0.2916
3115,0.2916
3120,0.2916
3125,0.2916
3130,0.2916
3135,0.2916
3140,0.2916
3145,0.2916
3150,0.2916
3155,0.2916
3160,0.2916
3165,0.2916
3170,0.2916
3175,0.2916
3180,0.2916
3185,0.2916
3190,0.2916
3195,0.2916
3200,0.2916
3205,0.2916
3210,0.2916
3215,0.2916
3220,0.2916
3225,0.2916
3230,0.2916
3235,0.2916
3240,0.2916
3245,0.2916
3250,0.2916
3255,0.2916
3260,0.2916
3265,0.2916
3270,0.2916
3275,0.2916
3280,0.2916
3285,0.2916
3290,0.2916
3295,0.2916
3300,0.2916
3305,0.2916
3310,0.2916
3315,0.2916
3320,0.2916
3325,0.2916
3330,0.2916
3335,0.2916
3340,0.2916
3345,0.2916
3350,0.2916
3355,0.2916
3360,0.2916
3365,0.2916
3370,0.2916
3375,0.2916
3380,0.2916
3385,0.2916
3390,0.2916
3395,0.2916
3400,0.2916
3405,0.2916
3410,0.2916
3415,0.2916
3420,0.2916
3425,0.2916
3430,0.2916
3435,0.2916
3440,0.2916
3445,0.2916
3450,0.2916
3455,0.2916
3460,0.2916
3465,0.2916
3470,0.2916
3475,0.2916
3480,0.2916
3485,0.2916
3490,0.2916
3495,0.2916
3500,0.2916
3505,0.2916
3510,0.2916
3515,0.2916
3520,0.2916
3525,0.2916
3530,0.2916
3535,0.2916
3540,0.2916
3545,0.2916
3550,0.2916
3555,0.2916
3560,0.2916
3565,0.2916
3570,0.2916
3575,0.2916
3580,0.2916
3585,0.2916
3590,0.2916
3595,0.2916
3600,0.2916
3605,0.2916
3610,0.2916
3615,0.2916
3620,0.2916
3625,0.2916
3630,0.2916
3635,0.2916
3640,0.2916
3645,0.2916
3650,0.2916
3655,0.2916
3660,0.2916
3665,0.2916
3670,0.2916
3675,0.2916
3680,0.2916
3685,0.2916
3690,0.2916
3695,0.2916
3700,0.2916
3705,0.2916
3710,0.2916
3715,0.2916
3720,0.2916
3725,0.2916
3730,0.2916
3735,0.2916
3740,0.2916
3745,0.2916
3750,0.2916
3755,0.2916
3760,0.2916
3765,0.2916
3770,0.2916
3775,0.2916
3780,0.2916
3785,0.2916
3790,0.2916
3795,0.2916
3800,0.2916
3805,0.2916
3810,0.2916
3815,0.2916
3820,0.2916
3825,0.2916
3830,0.2916
3835,0.2916
3840,0.2916
3845,0.2916
3850,0.2916
3855,0.2916
3860,0.2916
3865,0.2916
3870,0.2916
3875,0.2916
3880,0.2916
3885,0.2916
3890,0.2916
3895,0.2916
3900,0.2916
3905,0.2916
3910,0.2916
3915,0.2916
3920,0.2916
3925,0.2916
3930,0.2916
3935,0.2916
3940,0.2916
3945,0.2916
3950,0.2916
3955,0.2916
3960,0.2916
3965,0.2916
3970,0.2916
3975,0.2916
3980,0.2916
3985,0.2916
3990,0.2916
3995,0.2916
4000,0.2916
4005,0.2916
4010,0.2916
4015,0.2916
4020,0.2916
4025,0.2916
4030,0.2916
4035,0.2916
4040,0.2916
4045,0.2916
4050,0.2916
4055,0.2916
4060,0.2916
4065,0.2916
4070,0.2916
4075,0.2916
4080,0.2916
4085,0.2916
4090,0.2916
4095,0.2916
4100,0.2916
4105,0.2916
4110,0.2916
4115,0.2916
4120,0.2916
4125,0.2916
4130,0.2916
4135,0.2916
4140,0.2916
4145,0.2916
4150,0.2916
4155,0.2916
4160,0.2916
4165,0.2916
4170,0.2916
4175,0.2916
4180,0.2916
4185,0.2916
4190,0.2916
4195,0.2916
4200,0.2916
4205,0.2916
4210,0.2916
4215,0.2916
4220,0.2916
4225,0.2916
4230,0.2916
4235,0.2916
4240,0.2916
4245,0.2916
4250,0.2916
4255,0.2916
4260,0.2916
4265,0.2916
4270,0.2916
4275,0.2916
4280,0.2916
4285,0.2916
4290,0.2916
4295,0.2916
4300,0.2916
4305,0.2916
4310,0.2916
4315,0.2916
4320,0.2916
4325,0.2916
4330,0.2916
4335,0.2916
4340,0.2916
4345,0.2916
4350,0.2916
4355,0.2916
4360,0.2916
4365,0.2916
4370,0.2916
4375,0.2916
4380,0.2916
4385,0.2916
4390,0.2916
4395,0.2916
4400,0.2916
4405,0.2916
4410,0.2916
4415,0.2916
4420,0.2916
4425,0.2916
4430,0.2916
4435,0.2916
4440,0.2916
4445,0.2916
4450,0.2916
4455,0.2916
4460,0.2916
4465,0.2916
4470,0.2916
4475,0.2916
4480,0.2916
4485,0.2916
4490,0.2916
4495,0.2916
4500,0.2916
4505,0.2916
4510,0.2916
4515,0.2916
4520,0.2916
4525,0.2916
4530,0.2916
4535,0.2916
4540,0.2916
4545,0.2916
4550,0.2916
4555,0.2916
4560,0.2916
4565,0.2916
4570,0.2916
4575,0.2916
4580,0.2916
4585,0.2916
4590,0.2916
4595,0.2916
4600,0.2916
4605,0.2916
4610,0.2916
4615,0.2916
4620,0.2916
4625,0.2916
4630,0.2916
4635,0.2916
4640,0.2916
4645,0.2916
4650,0.2916
4655,0.2916
4660,0.2916
4665,0.2916
4670,0.2916
4675,0.2916
4680,0.2916
4685,0.2916
4690,0.2916
4695,0.2916
4700,0.2916
4705,0.2916
4710,0.2916
4715,0.2916
4720,0.2916
4725,0.2916
4730,0.2916
4735,0.2916
4740,0.2916
4745,0.2916
4750,0.2916
4755,0.2916
4760,0.2916
4765,0.2916
4770,0.2916
4775,0.2916
4780,0.2916
4785,0.2916
4790,0.2916
4795,0.2916
4800,0.2916
4805,0.2916
4810,0.2916
4815,0.2916
4820,0.2916
4825,0.2916
4830,0.2916
4835,0.2916
4840,0.2916
4845,0.2916
4850,0.2916
4855,0.2916
4860,0.2916
4865,0.2916
4870,0.2916
4875,0.2916
4880,0.2916
4885,0.2916
4890,0.2916
4895,0.2916
4900,0.2916
4905,0.2916
4910,0.2916
4915,0.2916
4920,0.2916
4925,0.2916
4930,0.2916
4935,0.2916
4940,0.2916
4945,0.2916
4950,0.2916
4955,0.2916
4960,0.2916
4965,0.2916
4970,0.2916
4975,0.2916
4980,0.2916
4985,0.2916
4990,0.2916
4995,0.2916
5000,0.2916
5005,0.2916
5010,0.2916
5015,0.2916
5020,0.2916
5025,0.2916
5030,0.2916
5035,0.2916
5040,0.2916
5045,0.2916
5050,0.2916
5055,0.2916
5060,0.2916
5065,0.2916
5070,0.2916
5075,0.2916
5080,0.2916
5085,0.2916
5090,0.2916
5095,0.2916
5100,0.2916
5105,0.2916
5110,0.2916
5115,0.2916
5120,0.2916
5125,0.2916
5130,0.2916
5135,0.2916
5140,0.2916
5145,0.2916
5150,0.2916
5155,0.2916
5160,0.2916
5165,0.2916
5170,0.2916
5175,0.2916
5180,0.2916
5185,0.2916
5190,0.2916
5195,0.2916
5200,0.2916
5205,0.2916
5210,0.2916
5215,0.2916
5220,0.2916
5225,0.2916
5230,0.2916
5235,0.2916
5240,0.2916
5245,0.2916
5250,0.2916
5255,0.2916
5260,0.2916
5265,0.2916
5270,0.2916
5275,0.2916
5280,0.2916
5285,0.2916
5290,0.2916
5295,0.2916
5300,0.2916
5305,0.2916
5310,0.2916
5315,0.2916
5320,0.2916
5325,0.2916
5330,0.2916
5335,0.2916
5340,0.2916
5345,0.2916
5350,0.2916
5355,0.2916
5360,0.2916
5365,0.2916
5370,0.2916
5375,0.2916
5380,0.2916
5385,0.2916
5390,0.2916
5395,0.2916
5400,0.2916
5405,0.2916
5410,0.2916
5415,0.2916
5420,0.2916
5425,0.2916
5430,0.2916
5435,0.2916
5440,0.2916
5445,0.2916
5450,0.2916
5455,0.2916
5460,0.2916
5465,0.2916
5470,0.2916
5475,0.2916
5480,0.2916
5485,0.2916
5490,0.2916
5495,0.2916
5500,0.2916
5505,0.2916
5510,0.2916
5515,0.2916
5520,0.2916
5525,0.2916
5530,0.2916
5535,0.2916
5540,0.2916
5545,0.2916
5550,0.2916
5555,0.2916
5560,0.2916
5565,0.2916
5570,0.2916
5575,0.2916
5580,0.2916
5585,0.2916
5590,0.2916
5595,0.2916
5600,0.2916
5605,0.2916
5610,0.2916
5615,0.2916
5620,0.2916
5625,0.2916
5630,0.2916
5635,0.2916
5640,0.2916
5645,0.2916
5650,0.2916
5655,0.2916
5660,0.2916
5665,0.2916
5670,0.2916
5675,0.2916
5680,0.2916
5685,0.2916
5690,0.2916
5695,0.2916
5700,0.2916
5705,0.2916
5710,0.2916
5715,0.2916
5720,0.2916
5725,0.2916
5730,0.2916
5735,0.2916
5740,0.2916
5745,0.2916
5750,0.2916
5755,0.2916
5760,0.2916
5765,0.2916
5770,0.2916
5775,0.2916
5780,0.2916
5785,0.2916
5790,0.2916
5795,0.2916
5800,0.2916
5805,0.2916
5810,0.2916
5815,0.2916
5820,0.2916
5825,0.2916
5830,0.2916
5835,0.2916
5840,0.2916
5845,0.2916
5850,0.2916
5855,0.2916
5860,0.2916
5865,0.2916
5870,0.2916
5875,0.2916
5880,0.2916
5885,0.2916
5890,0.2916
5895,0.2916
5900,0.2916
5905,0.2916
5910,0.2916
5915,0.2916
5920,0.2916
5925,0.2916
5930,0.2916
5935,0.2916
5940,0.2916
5945,0.2916
5950,0.2916
5955,0.2916
5960,0.2916
5965,0.2916
5970,0.2916
5975,0.2916
5980,0.2916
5985,0.2916
5990,0.2916
5995,0.2916
6000,0.2916
6005,0.2916
6010,0.2916
6015,0.2916
6020,0.2916
6025,0.2916
6030,0.2916
6035,0.2916
6040,0.2916
6045,0.2916
6050,0.2916
6055,0.2916
6060,0.2916
6065,0.2916
6070,0.2916
6075,0.2916
6080,0.2916
6085,0.2916
6090,0.2916
6095,0.2916
6100,0.2916
6105,0.2916
6110,0.2916
6115,0.2916
6120,0.2916
6125,0.2916
6130,0.2916
6135,0.2916
6140,0.2916
6145,0.2916
6150,0.2916
6155,0.2916
6160,0.2916
6165,0.2916
6170,0.2916
6175,0.2916
6180,0.2916
6185,0.2916
6190,0.2916
6195,0.2916
6200,0.2916
6205,0.2916
6210,0.2916
6215,0.2916
6220,0.2916
6225,0.2916
6230,0.2916
6235,0.2916
6240,0.2916
6245,0.2916
6250,0.2916
6255,0.2916
6260,0.2916
6265,0.2916
6270,0.2916
6275,0.2916
6280,0.2916
6285,0.2916
6290,0.2916
6295,0.2916
6300,0.2916
6305,0.2916
6310,0.2916
6315,0.2916
6320,0.2916
6325,0.2916
6330,0.2916
6335,0.2916
6340,0.2916
6345,0.2916
6350,0.2916
6355,0.2916
6360,0.2916
6365,0.2916
6370,0.2916
6375,0.2916
6380,0.2916
6385,0.2916
6390,0.2916
6395,0.2916
6400,0.2916
6405,0.2916
6410,0.2916
6415,0.2916
6420,0.2916
6425,0.2916
6430,0.2916
6435,0.2916
6440,0.2916
6445,0.2916
6450,0.2916
6455,0.2916
6460,0.2916
6465,0.2916
6470,0.2916
6475,0.2916
6480,0.2916
6485,0.2916
6490,0.2916
6495,0.2916
6500,0.2916
6505,0.2916
6510,0.2916
6515,0.2916
6520,0.2916
6525,0.2916
6530,0.2916
6535,0.2916
6540,0.2916
6545,0.2916
6550,0.2916
6555,0.2916
6560,0.2916
6565,0.2916
6570,0.2916
6575,0.2916
6580,0.2916
6585,0.2916
6590,0.2916
6595,0.2916
6600,0.2916
6605,0.2916
6610,0.2916
6615,0.2916
6620,0.2916
6625,0.2916
6630,0.2916
6635,0.2916
6640,0.2916
6645,0.2916
6650,0.2916
6655,0.2916
6660,0.2916
6665,0.2916
6670,0.2916
6675,0.2916
6680,0.2916
6685,0.2916
6690,0.2916
6695,0.2916
6700,0.2916
6705,0.2916
6710,0.2916
6715,0.2916
6720,0.2916
6725,0.2916
6730,0.2916
6735,0.2916
6740,0.2916
6745,0.2916
6750,0.2916
6755,0.2916
6760,0.2916
6765,0.2916
6770,0.2916
6775,0.2916
6780,0.2916
6785,0.2916
6790,0.2916
6795,0.2916
6800,0.2916
6805,0.2916
6810,0.2916
6815,0.2916
6820,0.2916
6825,0.2916
6830,0.2916
6835,0.2916
6840,0.2916
6845,0.2916
6850,0.2916
6855,0.2916
6860,0.2916
6865,0.2916
6870,0.2916
6875,0.2916
6880,0.2916
6885,0.2916
6890,0.2916
6895,0.2916
6900,0.2916
6905,0.2916
6910,0.2916
6915,0.2916
6920,0.2916
6925,0.2916
6930,0.2916
6935,0.2916
6940,0.2916
6945,0.2916
6950,0.2916
6955,0.2916
6960,0.2916
6965,0.2916
6970,0.2916
6975,0.2916
6980,0.2916
6985,0.2916
6990,0.2916
6995,0.2916
7000,0.2916
7005,0.2916
7010,0.2916
7015,0.2916
7020,0.2916
7025,0.2916
7030,0.2916
7035,0.2916
7040,0.2916
7045,0.2916
7050,0.2916
7055,0.2916
7060,0.2916
7065,0.2916
7070,0.2916
7075,0.2916
7080,0.2916
7085,0.2916
7090,0.2916
7095,0.2916
7100,0.2916
7105,0.2916
7110,0.2916
7115,0.2916
7120,0.2916
7125,0.2916
7130,0.2916
7135,0.2916
7140,0.2916
7145,0.2916
7150,0.2916
7155,0.2916
7160,0.2916
7165,0.2916
7170,0.2916
7175,0.2916
7180,0.2916
7185,0.2916
7190,0.2916
7195,0.2916
7200,0.2916
7205,0.2916
7210,0.2916
7215,0.2916
7220,0.2916
7225,0.2916
7230,0.2916
7235,0.2916
7240,0.2916
7245,0.2916
7250,0.2916
7255,0.2916
7260,0.2916
7265,0.2916
7270,0.2916
7275,0.2916
7280,0.2916
7285,0.2916
7290,0.2916
7295,0.2916
7300,0.2916
7305,0.2916
7310,0.2916
7315,0.2916
7320,0.2916
7325,0.2916
7330,0.2916
7335,0.2916
7340,0.2916
7345,0.2916
7350,0.2916
7355,0.2916
7360,0.2916
7365,0.2916
7370,0.2916
7375,0.2916
7380,0.2916
7385,0.2916
7390,0.2916
7395,0.2916
7400,0.2916
7405,0.2916
7410,0.2916
7415,0.2916
7420,0.2916
7425,0.2916
7430,0.2916
7435,0.2916
7440,0.2916
7445,0.2916
7450,0.2916
7455,0.2916
7460,0.2916
7465,0.2916
7470,0.2916
7475,0.2916
7480,0.2916
7485,0.2916
7490,0.2916
7495,0.2916
7500,0.2916
7505,0.2916
7510,0.2916
7515,0.2916
7520,0.2916
7525,0.2916
7530,0.2916
7535,0.2916
7540,0.2916
7545,0.2916
7550,0.2916
7555,0.2916
7560,0.2916
7565,0.2916
7570,0.2916
7575,0.2916
7580,0.2916
7585,0.2916
7590,0.2916
7595,0.2916
7600,0.2916
7605,0.2916
7610,0.2916
7615,0.2916
7620,0.2916
7625,0.2916
7630,0.2916
7635,0.2916
7640,0.2916
7645,0.2916
7650,0.2916
7655,0.2916
7660,0.2916
7665,0.2916
7670,0.2916
7675,0.2916
7680,0.2916
7685,0.2916
7690,0.2916
7695,0.2916
7700,0.2916
7705,0.2916
7710,0.2916
7715,0.2916
7720,0.2916
7725,0.2916
7730,0.2916
7735,0.2916
7740,0.2916
7745,0.2916
7750,0.2916
7755,0.2916
7760,0.2916
7765,0.2916
7770,0.2916
7775,0.2916
7780,0.2916
7785,0.2916
7790,0.2916
7795,0.2916
7800,0.2916
7805,0.2916
7810,0.2916
7815,0.2916
7820,0.2916
7825,0.2916
7830,0.2916
7835,0.2916
7840,0.2916
7845,0.2916
7850,0.2916
7855,0.2916
7860,0.2916
7865,0.2916
7870,0.2916
7875,0.2916
7880,0.2916
7885,0.2916
7890,0.2916
7895,0.2916
7900,0.2916
7905,0.2916
7910,0.2916
7915,0.2916
7920,0.2916
7925,0.2916
7930,0.2916
7935,0.2916
7940,0.2916
7945,0.2916
7950,0.2916
7955,0.2916
7960,0.2916
7965,0.2916
7970,0.2916
7975,0.2916
7980,0.2916
7985,0.2916
7990,0.2916
7995,0.2916
8000,0.2916
8005,0.2916
8010,0.2916
8015,0.2916
8020,0.2916
8025,0.2916
8030,0.2916
8035,0.2916
8040,0.2916
8045,0.2916
8050,0.2916
8055,0.2916
8060,0.2916
8065,0.2916
8070,0.2916
8075,0.2916
8080,0.2916
8085,0.2916
8090,0.2916
8095,0.2916
8100,0.2916
8105,0.2916
8110,0.2916
8115,0.2916
8120,0.2916
8125,0.2916
8130,0.2916
8135,0.2916
8140,0.2916
8145,0.2916
8150,0.2916
8155,0.2916
8160,0.2916
8165,0.2916
8170,0.2916
8175,0.2916
8180,0.2916
8185,0.2916
8190,0.2916
8195,0.2916
8200,0.2916
8205,0.2916
8210,0.2916
8215,0.2916
8220,0.2916
8225,0.2916
8230,0.2916
8235,0.2916
8240,0.2916
8245,0.2916
8250,0.2916
8255,0.2916
8260,0.2916
8265,0.2916
8270,0.2916
8275,0.2916
8280,0.2916
8285,0.2916
8290,0.2916
8295,0.2916
8300,0.2916
8305,0.2916
8310,0.2916
8315,0.2916
8320,0.2916
8325,0.2916
8330,0.2916
8335,0.2916
8340,0.2916
8345,0.2916
8350,0.2916
8355,0.2916
8360,0.2916
8365,0.2916
8370,0.2916
8375,0.2916
8380,0.2916
8385,0.2916
8390,0.2916
8395,0.2916
8400,0.2916
8405,0.2916
8410,0.2916
8415,0.2916
8420,0.2916
8425,0.2916
8430,0.2916
8435,0.2916
8440,0.2916
8445,0.2916
8450,0.2916
8455,0.2916
8460,0.2916
8465,0.2916
8470,0.2916
8475,0.2916
8480,0.2916
8485,0.2916
8490,0.2916
8495,0.2916
8500,0.2916
8505,0.2916
8510,0.2916
8515,0.2916
8520,0.2916
8525,0.2916
8530,0.2916
8535,0.2916
8540,0.2916
8545,0.2916
8550,0.2916
8555,0.2916
8560,0.2916
8565,0.2916
8570,0.2916
8575,0.2916
8580,0.2916
8585,0.2916
8590,0.2916
8595,0.2916
8600,0.2916
8605,0.2916
8610,0.2916
8615,0.2916
8620,0.2916
8625,0.2916
8630,0.2916
8635,0.2916
8640,0.2916
8645,0.2916
8650,0.2916
8655,0.2916
8660,0.2916
8665,0.2916
8670,0.2916
8675,0.2916
8680,0.2916
8685,0.2916
8690,0.2916
8695,0.2916
8700,0.2916
8705,0.2916
8710,0.2916
8715,0.2916
8720,0.2916
8725,0.2916
8730,0.2916
8735,0.2916
8740,0.2916
8745,0.2916
8750,0.2916
8755,0.2916
8760,0.2916
8765,0.2916
8770,0.2916
8775,0.2916
8780,0.2916
8785,0.2916
8790,0.2916
8795,0.2916
8800,0.2916
8805,0.2916
8810,0.2916
8815,0.2916
8820,0.2916
8825,0.2916
8830,0.2916
8835,0.2916
8840,0.2916
8845,0.2916
8850,0.2916
8855,0.2916
