step_size,residual_node_ratio
312,0.9477
313,0.9477
314,0.9477
315,0.9477
316,0.9477
317,0.9477
318,0.9477
319,0.9477
320,0.9477
321,0.9477
322,0.9477
323,0.9477
324,0.9477
325,0.9477
326,0.9477
327,0.9477
328,0.9477
329,0.9477
330,0.9477
331,0.9477
332,0.9477
333,0.9477
334,0.9477
335,0.9477
336,0.9477
337,0.9477
338,0.9477
339,0.9477
340,0.9477
341,0.9477
342,0.9477
343,0.9477
344,0.9477
345,0.9477
346,0.9477
347,0.9477
348,0.9477
349,0.9477
350,0.9477
351,0.9477
352,0.9477
353,0.9477
354,0.9477
355,0.9477
356,0.9477
357,0.9477
358,0.9477
359,0.9477
360,0.9477
361,0.9477
362,0.9477
363,0.9477
364,0.9477
365,0.9477
366,0.9477
367,0.9477
368,0.9477
369,0.9477
370,0.9477
371,0.9477
372,0.9477
373,0.9477
374,0.9477
375,0.9477
376,0.9477
377,0.9477
378,0.9477
379,0.9477
380,0.9477
381,0.9477
382,0.9477
383,0.9477
384,0.9477
385,0.9477
386,0.9477
387,0.9477
388,0.9477
389,0.9477
390,0.9477
391,0.9477
392,0.9477
393,0.9477
394,0.9477
395,0.9477
396,0.9477
397,0.9477
398,0.9477
399,0.9477
400,0.9477
401,0.9477
402,0.9477
403,0.9477
404,0.9477
405,0.9477
406,0.9477
407,0.9477
408,0.9477
409,0.9477
410,0.9477
411,0.9477
412,0.9477
413,0.9477
414,0.9477
415,0.9477
416,0.9477
417,0.9477
418,0.9477
419,0.9477
420,0.9477
421,0.9477
422,0.9477
423,0.9477
424,0.9477
425,0.9477
426,0.9477
427,0.9477
428,0.9477
429,0.9477
430,0.9477
431,0.9477
432,0.9477
433,0.9477
434,0.9477
435,0.9477
436,0.9477
437,0.9477
438,0.9477
439,0.9477
440,0.9477
441,0.9477
442,0.9477
443,0.9477
444,0.9477
445,0.9477
446,0.9477
447,0.9477
448,0.9477
449,0.9477
450,0.9477
451,0.9477
452,0.9477
453,0.9477
454,0.9477
455,0.9477
456,0.9477
457,0.9477
458,0.9477
459,0.9477
460,0.9477
461,0.9477
462,0.9477
463,0.9477
464,0.9477
465,0.9477
466,0.9477
467,0.9477
468,0.9477
469,0.9477
470,0.9477
471,0.9477
472,0.9477
473,0.9477
474,0.9477
475,0.9477
476,0.9477
477,0.9477
478,0.9477
479,0.9477
480,0.9477
481,0.9477
482,0.9477
483,0.9477
484,0.9477
485,0.9477
486,0.9477
487,0.9477
488,0.9477
489,0.9477
490,0.9477
491,0.9477
492,0.9477
493,0.9477
494,0.9477
495,0.9477
496,0.9477
497,0.9477
498,0.9477
499,0.9477
500,0.9477
501,0.9477
502,0.9477
503,0.9477
504,0.9477
505,0.9477
506,0.9477
507,0.9477
508,0.9477
509,0.9477
510,0.9477
511,0.9477
512,0.9477
513,0.9477
514,0.9477
515,0.9477
516,0.9477
517,0.9477
518,0.9477
519,0.9477
520,0.9477
521,0.9477
522,0.9477
523,0.9477
524,0.9477
525,0.9477
526,0.9477
527,0.9477
528,0.9477
529,0.9477
530,0.9477
531,0.9477
532,0.9477
533,0.9477
534,0.9477
535,0.9477
536,0.9477
537,0.9477
538,0.9477
539,0.9477
540,0.9477
541,0.9477
542,0.9477
543,0.9477
544,0.9477
545,0.9477
546,0.9477
547,0.9477
548,0.9477
549,0.9477
550,0.9477
551,0.9477
552,0.9477
553,0.9477
554,0.9477
555,0.9477
556,0.9477
557,0.9477
558,0.9477
559,0.9477
560,0.9477
561,0.9477
562,0.9477
563,0.9477
564,0.9477
565,0.9477
566,0.9477
567,0.9477
568,0.9477
569,0.9477
570,0.9477
571,0.9477
572,0.9477
573,0.9477
574,0.9477
575,0.9477
576,0.9477
577,0.9477
578,0.9477
579,0.9477
580,0.9477
581,0.9477
582,0.9477
583,0.9477
584,0.9477
585,0.9477
586,0.9477
587,0.9477
588,0.9477
589,0.9477
590,0.9477
591,0.9477
592,0.9477
593,0.9477
594,0.9477
595,0.9477
596,0.9477
597,0.9477
598,0.9477
599,0.9477
600,0.9477
601,0.9477
602,0.9477
603,0.9477
604,0.9477
605,0.9477
606,0.9477
607,0.9477
608,0.9477
609,0.9477
610,0.9477
611,0.9477
612,0.9477
613,0.9477
614,0.9477
615,0.9477
616,0.9477
617,0.9477
618,0.9477
619,0.9477
620,0.9477
621,0.9477
622,0.9477
623,0.9477
624,0.9477
625,0.9477
626,0.9477
627,0.9477
628,0.9477
629,0.9477
630,0.9477
631,0.9477
632,0.9477
633,0.9477
634,0.9477
635,0.9477
636,0.9477
637,0.9477
638,0.9477
639,0.9477
640,0.9477
641,0.9477
642,0.9477
643,0.9477
644,0.9477
645,0.9477
646,0.9477
647,0.9477
648,0.9477
649,0.9477
650,0.9477
651,0.9477
652,0.9477
653,0.9477
654,0.9477
655,0.9477
656,0.9477
657,0.9477
658,0.9477
659,0.9477
660,0.9477
661,0.9477
662,0.9477
663,0.9477
664,0.9477
665,0.9477
666,0.9477
667,0.9477
668,0.9477
669,0.9477
670,0.9477
671,0.9477
672,0.9477
673,0.9477
674,0.9477
675,0.9477
676,0.9477
677,0.9477
678,0.9477
679,0.9477
680,0.9477
681,0.9477
682,0.9477
683,0.9477
684,0.9477
685,0.9477
686,0.9477
687,0.9477
688,0.9477
689,0.9477
690,0.9477
691,0.9477
692,0.9477
693,0.9477
694,0.9477
695,0.9477
696,0.9477
697,0.9477
698,0.9477
699,0.9477
700,0.9477
701,0.9477
702,0.9477
703,0.9477
704,0.9477
705,0.9477
706,0.9477
707,0.9477
708,0.9477
709,0.9477
710,0.9477
711,0.9477
712,0.9477
713,0.9477
714,0.9477
715,0.9477
716,0.9477
717,0.9477
718,0.9477
719,0.9477
720,0.9477
721,0.9477
722,0.9477
723,0.9477
724,0.9477
725,0.9477
726,0.9477
727,0.9477
728,0.9477
729,0.9477
730,0.9477
731,0.9477
732,0.9477
733,0.9477
734,0.9477
735,0.9477
736,0.9477
737,0.9477
738,0.9477
739,0.9477
740,0.9477
741,0.9477
742,0.9477
743,0.9477
744,0.9477
745,0.9477
746,0.9477
747,0.9477
748,0.9477
749,0.9477
750,0.9477
751,0.9477
752,0.9477
753,0.9477
754,0.9477
755,0.9477
756,0.9477
757,0.9477
758,0.9477
759,0.9477
760,0.9477
761,0.9477
762,0.9477
763,0.9477
764,0.9477
765,0.9477
766,0.9477
767,0.9477
768,0.9477
769,0.9477
770,0.9477
771,0.9477
772,0.9477
773,0.9477
774,0.9477
775,0.9477
776,0.9477
777,0.9477
778,0.9477
779,0.9477
780,0.9477
781,0.9477
782,0.9477
783,0.9477
784,0.9477
785,0.9477
786,0.9477
787,0.9477
788,0.9477
789,0.9477
790,0.9477
791,0.9477
792,0.9477
793,0.9477
794,0.9477
795,0.9477
796,0.9477
797,0.9477
798,0.9477
799,0.9477
800,0.9477
801,0.9477
802,0.9477
803,0.9477
804,0.9477
805,0.9477
806,0.9477
807,0.9477
808,0.9477
809,0.9477
810,0.9477
811,0.9477
812,0.9477
813,0.9477
814,0.9477
815,0.9477
816,0.9477
817,0.9477
818,0.9477
819,0.9477
820,0.9477
821,0.9477
822,0.9477
823,0.9477
824,0.9477
825,0.9477
826,0.9477
827,0.9477
828,0.9477
829,0.9477
830,0.9477
831,0.9477
832,0.9477
833,0.9477
834,0.9477
835,0.9477
836,0.9477
837,0.9477
838,0.9477
839,0.9477
840,0.9477
841,0.9477
842,0.9477
843,0.9477
844,0.9477
845,0.9477
846,0.9477
847,0.9477
848,0.9477
849,0.9477
850,0.9477
851,0.9477
852,0.9477
853,0.9477
854,0.9477
855,0.9477
856,0.9477
857,0.9477
858,0.9477
859,0.9477
860,0.9477
861,0.9477
862,0.9477
863,0.9477
864,0.9477
865,0.9477
866,0.9477
867,0.9477
868,0.9477
869,0.9477
870,0.9477
871,0.9477
872,0.9477
873,0.9477
874,0.9477
875,0.9477
876,0.9477
877,0.9477
878,0.9477
879,0.9477
880,0.9477
881,0.9477
882,0.9477
883,0.9477
884,0.9477
885,0.9477
886,0.9477
887,0.9477
888,0.9477
889,0.9477
890,0.9477
891,0.9477
892,0.9477
893,0.9477
894,0.9477
895,0.9477
896,0.9477
897,0.9477
898,0.9477
899,0.9477
900,0.9477
901,0.9477
902,0.9477
903,0.9477
904,0.9477
905,0.9477
906,0.9477
907,0.9477
908,0.9477
909,0.9477
910,0.9477
911,0.9477
912,0.9477
913,0.9477
914,0.9477
915,0.9477
916,0.9477
917,0.9477
918,0.9477
919,0.9477
920,0.9477
921,0.9477
922,0.9477
923,0.9477
924,0.9477
925,0.9477
926,0.9477
927,0.9477
928,0.9477
929,0.9477
930,0.9477
931,0.9477
932,0.9477
933,0.9477
934,0.9477
935,0.9477
936,0.9477
937,0.9477
938,0.9477
939,0.9477
940,0.9477
941,0.9477
942,0.9477
943,0.9477
944,0.9477
945,0.9477
946,0.9477
947,0.9477
948,0.9477
949,0.9477
950,0.9477
951,0.9477
952,0.9477
953,0.9477
954,0.9477
955,0.9477
956,0.9477
957,0.9477
958,0.9477
959,0.9477
960,0.9477
961,0.9477
962,0.9477
963,0.9477
964,0.9477
965,0.9477
966,0.9477
967,0.9477
968,0.9477
969,0.9477
970,0.9477
971,0.9477
972,0.9477
973,0.9477
974,0.9477
975,0.9477
976,0.9477
977,0.9477
978,0.9477
979,0.9477
980,0.9477
981,0.9477
982,0.9477
983,0.9477
984,0.9477
985,0.9477
986,0.9477
987,0.9477
988,0.9477
989,0.9477
990,0.9477
991,0.9477
992,0.9477
993,0.9477
994,0.9477
995,0.9477
996,0.9477
997,0.9477
998,0.9477
999,0.9477
1000,0.9477
1001,0.9477
1002,0.9477
1003,0.9477
1004,0.9477
1005,0.9477
1006,0.9477
1007,0.9477
1008,0.9477
1009,0.9477
1010,0.9477
1011,0.9477
1012,0.9477
1013,0.9477
1014,0.9477
1015,0.9477
1016,0.9477
1017,0.9477
1018,0.9477
1019,0.9477
1020,0.9477
1021,0.9477
1022,0.9477
1023,0.9477
1024,0.9477
1025,0.9477
1026,0.9477
1027,0.9477
1028,0.9477
1029,0.9477
1030,0.9477
1031,0.9477
1032,0.9477
1033,0.9477
1034,0.9477
1035,0.9477
1036,0.9477
1037,0.9477
1038,0.9477
1039,0.9477
1040,0.9477
1041,0.9477
1042,0.9477
1043,0.9477
1044,0.9477
1045,0.9477
1046,0.9477
1047,0.9477
1048,0.9477
1049,0.9477
1050,0.9477
1051,0.9477
1052,0.9477
1053,0.9477
1054,0.9477
1055,0.9477
1056,0.9477
1057,0.9477
1058,0.9477
1059,0.9477
1060,0.9477
1061,0.9477
1062,0.9477
1063,0.9477
1064,0.9477
1065,0.9477
1066,0.9477
1067,0.9477
1068,0.9477
1069,0.9477
1070,0.9477
1071,0.9477
1072,0.9477
1073,0.9477
1074,0.9477
1075,0.9477
1076,0.9477
1077,0.9477
1078,0.9477
1079,0.9477
1080,0.9477
1081,0.9477
1082,0.9477
1083,0.9477
1084,0.9477
1085,0.9477
1086,0.9477
1087,0.9477
1088,0.9477
1089,0.9477
1090,0.9477
1091,0.9477
1092,0.9477
1093,0.9477
1094,0.9477
1095,0.9477
1096,0.9477
1097,0.9477
1098,0.9477
1099,0.9477
1100,0.9477
1101,0.9477
1102,0.9477
1103,0.9477
1104,0.9477
1105,0.9477
1106,0.9477
1107,0.9477
1108,0.9477
1109,0.9477
1110,0.9477
1111,0.9477
1112,0.9477
1113,0.9477
1114,0.9477
1115,0.9477
1116,0.9477
1117,0.9477
1118,0.9477
1119,0.9477
1120,0.9477
1121,0.9477
1122,0.9477
1123,0.9477
1124,0.9477
1125,0.9477
1126,0.9477
1127,0.9477
1128,0.9477
1129,0.9477
1130,0.9477
1131,0.9477
1132,0.9477
1133,0.9477
1134,0.9477
1135,0.9477
1136,0.9477
1137,0.9477
1138,0.9477
1139,0.9477
1140,0.9477
1141,0.9477
1142,0.9477
1143,0.9477
1144,0.9477
1145,0.9477
1146,0.9477
1147,0.9477
1148,0.9477
1149,0.9477
1150,0.9477
1151,0.9477
1152,0.9477
1153,0.9477
1154,0.9477
1155,0.9477
1156,0.9477
1157,0.9477
1158,0.9477
1159,0.9477
1160,0.9477
1161,0.9477
1162,0.9477
1163,0.9477
1164,0.9477
1165,0.9477
1166,0.9477
1167,0.9477
1168,0.9477
1169,0.9477
1170,0.9477
1171,0.9477
1172,0.9477
1173,0.9477
1174,0.9477
1175,0.9477
1176,0.9477
1177,0.9477
1178,0.9477
1179,0.9477
1180,0.9477
1181,0.9477
1182,0.9477
1183,0.9477
1184,0.9477
1185,0.9477
1186,0.9477
1187,0.9477
1188,0.9477
1189,0.9477
1190,0.9477
1191,0.9477
1192,0.9477
1193,0.9477
1194,0.9477
1195,0.9477
1196,0.9477
1197,0.9477
1198,0.9477
1199,0.9477
1200,0.9477
1201,0.9477
1202,0.9477
1203,0.9477
1204,0.9477
1205,0.9477
1206,0.9477
1207,0.9477
1208,0.9477
1209,0.9477
1210,0.9477
1211,0.9477
1212,0.9477
1213,0.9477
1214,0.9477
1215,0.9477
1216,0.9477
1217,0.9477
1218,0.9477
1219,0.9477
1220,0.9477
1221,0.9477
1222,0.9477
1223,0.9477
1224,0.9477
1225,0.9477
1226,0.9477
1227,0.9477
1228,0.9477
1229,0.9477
1230,0.9477
1231,0.9477
1232,0.9477
1233,0.9477
1234,0.9477
1235,0.9477
1236,0.9477
1237,0.9477
1238,0.9477
1239,0.9477
1240,0.9477
1241,0.9477
1242,0.9477
1243,0.9477
1244,0.9477
1245,0.9477
1246,0.9477
1247,0.9477
1248,0.9477
1249,0.9477
1250,0.9477
1251,0.9477
1252,0.9477
1253,0.9477
1254,0.9477
1255,0.9477
1256,0.9477
1257,0.9477
1258,0.9477
1259,0.9477
1260,0.9477
1261,0.9477
1262,0.9477
1263,0.9477
1264,0.9477
1265,0.9477
1266,0.9477
1267,0.9477
1268,0.9477
1269,0.9477
1270,0.9477
1271,0.9477
1272,0.9477
1273,0.9477
1274,0.9477
1275,0.9477
1276,0.9477
1277,0.9477
1278,0.9477
1279,0.9477
1280,0.9477
1281,0.9477
1282,0.9477
1283,0.9477
1284,0.9477
1285,0.9477
1286,0.9477
1287,0.9477
1288,0.9477
1289,0.9477
1290,0.9477
1291,0.9477
1292,0.9477
1293,0.9477
1294,0.9477
1295,0.9477
1296,0.9477
1297,0.9477
1298,0.9477
1299,0.9477
1300,0.9477
1301,0.9477
1302,0.9477
1303,0.9477
1304,0.9477
1305,0.9477
1306,0.9477
1307,0.9477
1308,0.9477
1309,0.9477
1310,0.9477
1311,0.9477
1312,0.9477
1313,0.9477
1314,0.9477
1315,0.9477
1316,0.9477
1317,0.9477
1318,0.9477
1319,0.9477
1320,0.9477
1321,0.9477
1322,0.9477
1323,0.9477
1324,0.9477
1325,0.9477
1326,0.9477
1327,0.9477
1328,0.9477
1329,0.9477
1330,0.9477
1331,0.9477
1332,0.9477
1333,0.9477
1334,0.9477
1335,0.9477
1336,0.9477
1337,0.9477
1338,0.9477
1339,0.9477
1340,0.9477
1341,0.9477
1342,0.9477
1343,0.9477
1344,0.9477
1345,0.9477
1346,0.9477
1347,0.9477
1348,0.9477
1349,0.9477
1350,0.9477
1351,0.9477
1352,0.9477
1353,0.9477
1354,0.9477
1355,0.9477
1356,0.9477
1357,0.9477
1358,0.9477
1359,0.9477
1360,0.9477
1361,0.9477
1362,0.9477
1363,0.9477
1364,0.9477
1365,0.9477
1366,0.9477
1367,0.9477
1368,0.9477
1369,0.9477
1370,0.9477
1371,0.9477
1372,0.9477
1373,0.9477
1374,0.9477
1375,0.9477
1376,0.9477
1377,0.9477
1378,0.9477
1379,0.9477
1380,0.9477
1381,0.9477
1382,0.9477
1383,0.9477
1384,0.9477
1385,0.9477
1386,0.9477
1387,0.9477
1388,0.9477
1389,0.9477
1390,0.9477
1391,0.9477
1392,0.9477
1393,0.9477
1394,0.9477
1395,0.9477
1396,0.9477
1397,0.9477
1398,0.9477
1399,0.9477
1400,0.9477
1401,0.9477
1402,0.9477
1403,0.9477
1404,0.9477
1405,0.9477
1406,0.9477
1407,0.9477
1408,0.9477
1409,0.9477
1410,0.9477
1411,0.9477
1412,0.9477
1413,0.9477
1414,0.9477
1415,0.9477
1416,0.9477
1417,0.9477
1418,0.9477
1419,0.9477
1420,0.9477
1421,0.9477
1422,0.9477
1423,0.9477
1424,0.9477
1425,0.9477
1426,0.9477
1427,0.9477
1428,0.9477
1429,0.9477
1430,0.9477
1431,0.9477
1432,0.9477
1433,0.9477
1434,0.9477
1435,0.9477
1436,0.9477
1437,0.9477
1438,0.9477
1439,0.9477
1440,0.9477
1441,0.9477
1442,0.9477
1443,0.9477
1444,0.9477
1445,0.9477
1446,0.9477
1447,0.9477
1448,0.9477
1449,0.9477
1450,0.9477
1451,0.9477
1452,0.9477
1453,0.9477
1454,0.9477
1455,0.9477
1456,0.9477
1457,0.9477
1458,0.9477
1459,0.9477
1460,0.9477
1461,0.9477
1462,0.9477
1463,0.9477
1464,0.9477
1465,0.9477
1466,0.9477
1467,0.9477
1468,0.9477
1469,0.9477
1470,0.9477
1471,0.9477
1472,0.9477
1473,0.9477
1474,0.9477
1475,0.9477
1476,0.9477
1477,0.9477
1478,0.9477
1479,0.9477
1480,0.9477
1481,0.9477
1482,0.9477
1483,0.9477
1484,0.9477
1485,0.9477
1486,0.9477
1487,0.9477
1488,0.9477
1489,0.9477
1490,0.9477
1491,0.9477
1492,0.9477
1493,0.9477
1494,0.9477
1495,0.9477
1496,0.9477
1497,0.9477
1498,0.9477
1499,0.9477
1500,0.9477
1501,0.9477
1502,0.9477
1503,0.9477
1504,0.9477
1505,0.9477
1506,0.9477
1507,0.9477
1508,0.9477
1509,0.9477
1510,0.9477
1511,0.9477
1512,0.9477
1513,0.9477
1514,0.9477
1515,0.9477
1516,0.9477
1517,0.9477
1518,0.9477
1519,0.9477
1520,0.9477
1521,0.9477
1522,0.9477
1523,0.9477
1524,0.9477
1525,0.9477
1526,0.9477
1527,0.9477
1528,0.9477
1529,0.9477
1530,0.9477
1531,0.9477
1532,0.9477
1533,0.9477
1534,0.9477
1535,0.9477
1536,0.9477
1537,0.9477
1538,0.9477
1539,0.9477
1540,0.9477
1541,0.9477
1542,0.9477
1543,0.9477
1544,0.9477
1545,0.9477
1546,0.9477
1547,0.9477
1548,0.9477
1549,0.9477
1550,0.9477
1551,0.9477
1552,0.9477
1553,0.9477
1554,0.9477
1555,0.9477
1556,0.9477
1557,0.9477
1558,0.9477
1559,0.9477
1560,0.9477
1561,0.9477
1562,0.9477
1563,0.9477
1564,0.9477
1565,0.9477
1566,0.9477
1567,0.9477
1568,0.9477
1569,0.9477
1570,0.9477
1571,0.9477
1572,0.9477
1573,0.9477
1574,0.9477
1575,0.9477
1576,0.9477
1577,0.9477
1578,0.9477
1579,0.9477
1580,0.9477
1581,0.9477
1582,0.9477
1583,0.9477
1584,0.9477
1585,0.9477
1586,0.9477
1587,0.9477
1588,0.9477
1589,0.9477
1590,0.9477
1591,0.9477
1592,0.9477
1593,0.9477
1594,0.9477
1595,0.9477
1596,0.9477
1597,0.9477
1598,0.9477
1599,0.9477
1600,0.9477
1601,0.9477
1602,0.9477
1603,0.9477
1604,0.9477
1605,0.9477
1606,0.9477
1607,0.9477
1608,0.9477
1609,0.9477
1610,0.9477
1611,0.9477
1612,0.9477
1613,0.9477
1614,0.9477
1615,0.9477
1616,0.9477
1617,0.9477
1618,0.9477
1619,0.9477
1620,0.9477
1621,0.9477
1622,0.9477
1623,0.9477
1624,0.9477
1625,0.9477
1626,0.9477
1627,0.9477
1628,0.9477
1629,0.9477
1630,0.9477
1631,0.9477
1632,0.9477
1633,0.9477
1634,0.9477
1635,0.9477
1636,0.9477
1637,0.9477
1638,0.9477
1639,0.9477
1640,0.9477
1641,0.9477
1642,0.9477
1643,0.9477
1644,0.9477
1645,0.9477
1646,0.9477
1647,0.9477
1648,0.9477
1649,0.9477
1650,0.9477
1651,0.9477
1652,0.9477
1653,0.9477
1654,0.9477
1655,0.9477
1656,0.9477
1657,0.9477
1658,0.9477
1659,0.9477
1660,0.9477
1661,0.9477
1662,0.9477
1663,0.9477
1664,0.9477
1665,0.9477
1666,0.9477
1667,0.9477
1668,0.9477
1669,0.9477
1670,0.9477
1671,0.9477
1672,0.9477
1673,0.9477
1674,0.9477
1675,0.9477
1676,0.9477
1677,0.9477
1678,0.9477
1679,0.9477
1680,0.9477
1681,0.9477
1682,0.9477
1683,0.9477
1684,0.9477
1685,0.9477
1686,0.9477
1687,0.9477
1688,0.9477
1689,0.9477
1690,0.9477
1691,0.9477
1692,0.9477
1693,0.9477
1694,0.9477
1695,0.9477
1696,0.9477
1697,0.9477
1698,0.9477
1699,0.9477
1700,0.9477
1701,0.9477
1702,0.9477
1703,0.9477
1704,0.9477
1705,0.9477
1706,0.9477
1707,0.9477
1708,0.9477
1709,0.9477
1710,0.9477
1711,0.9477
1712,0.9477
1713,0.9477
1714,0.9477
1715,0.9477
1716,0.9477
1717,0.9477
1718,0.9477
1719,0.9477
1720,0.9477
1721,0.9477
1722,0.9477
1723,0.9477
1724,0.9477
1725,0.9477
1726,0.9477
1727,0.9477
1728,0.9477
1729,0.9477
1730,0.9477
1731,0.9477
1732,0.9477
1733,0.9477
1734,0.9477
1735,0.9477
1736,0.9477
1737,0.9477
1738,0.9477
1739,0.9477
1740,0.9477
1741,0.9477
1742,0.9477
1743,0.9477
1744,0.9477
1745,0.9477
1746,0.9477
1747,0.9477
1748,0.9477
1749,0.9477
1750,0.9477
1751,0.9477
1752,0.9477
1753,0.9477
1754,0.9477
1755,0.9477
1756,0.9477
1757,0.9477
1758,0.9477
1759,0.9477
1760,0.9477
1761,0.9477
1762,0.9477
1763,0.9477
1764,0.9477
1765,0.9477
1766,0.9477
1767,0.9477
1768,0.9477
1769,0.9477
1770,0.9477
1771,0.9477
1772,0.9477
1773,0.9477
1774,0.9477
1775,0.9477
1776,0.9477
1777,0.9477
1778,0.9477
1779,0.9477
1780,0.9477
1781,0.9477
1782,0.9477
1783,0.9477
1784,0.9477
1785,0.9477
1786,0.9477
1787,0.9477
1788,0.9477
1789,0.9477
1790,0.9477
1791,0.9477
1792,0.9477
1793,0.9477
1794,0.9477
1795,0.9477
1796,0.9477
1797,0.9477
1798,0.9477
1799,0.9477
1800,0.9477
1801,0.9477
1802,0.9477
1803,0.9477
1804,0.9477
1805,0.9477
1806,0.9477
1807,0.9477
1808,0.9477
1809,0.9477
1810,0.9477
1811,0.9477
1812,0.9477
1813,0.9477
1814,0.9477
1815,0.9477
1816,0.9477
1817,0.9477
1818,0.9477
1819,0.9477
1820,0.9477
1821,0.9477
1822,0.9477
1823,0.9477
1824,0.9477
1825,0.9477
1826,0.9477
1827,0.9477
1828,0.9477
1829,0.9477
1830,0.9477
1831,0.9477
1832,0.9477
1833,0.9477
1834,0.9477
1835,0.9477
1836,0.9477
1837,0.9477
1838,0.9477
1839,0.9477
1840,0.9477
1841,0.9477
1842,0.9477
1843,0.9477
1844,0.9477
1845,0.9477
1846,0.9477
1847,0.9477
1848,0.9477
1849,0.9477
1850,0.9477
1851,0.9477
1852,0.9477
1853,0.9477
1854,0.9477
1855,0.9477
1856,0.9477
1857,0.9477
1858,0.9477
1859,0.9477
1860,0.9477
1861,0.9477
1862,0.9477
1863,0.9477
1864,0.9477
1865,0.9477
1866,0.9477
1867,0.9477
1868,0.9477
1869,0.9477
1870,0.9477
1871,0.9477
1872,0.9477
